item_id	item_ttle	item_add1	item_add2
686364624	"Mex Tex Trio LLC"	"42 S 3rd St"	"Easton, PA 18042"
706362529	"Taco Express"	"306  Town Center Blvd"	"Easton, PA 18040"
707018427	"El Super Taco"	"1104  Butler St"	"Easton, PA 18042"
59351393	"Taco Bell"	"2420  Northampton St"	"Easton, PA 18042"
59549151	"Don Pablo's"	"80  Kunkle Dr"	"Easton, PA 18045"
144799734	"Daddio's Italian & Mexican Take & Bake"	"859  Nazareth Pike"	"Nazareth, PA 18064"
59343414	"Taco Bell"	"3020  Easton Ave"	"Bethlehem, PA 18017"
46064823	"Lo's China Kitchen"	"2800 W Irving Park Rd, Ste A"	"Chicago, IL 60618"
712715467	"New China 2"	"3533 N Western Ave"	"Chicago, IL 60618"
91799382	"Wok Cuisine"	"4554 N Kedzie Ave"	"Chicago, IL 60625"
1000000181281	"Si Fu Chinese Latin Kitchen"	"2116 W Roscoe St"	"Chicago, IL"
703829216	"Pei Wei"	"2709 N Elston Ave."	"Chicago, IL 60647"
46094290	"Number 1 Chop Suey"	"4307 W Irving Park Rd"	"Chicago, IL 60641"
12051885	"Shanghai Inn"	"4723 N Damen Ave"	"Chicago, IL 60625"
686528984	"Emperor Wok"	"2910 N Ashland Ave"	"Chicago, IL 60657"
7984800	"Lee's Wok"	"1437 W Montrose Ave"	"Chicago, IL 60613"
714731621	"Pagoda Chinese Food"	"725 W Alder St, Ste 30"	"Missoula, MT 59802"
10101647	"Pagoda Chinese Food"	"425 N 5th St W, Ste 4"	"Missoula, MT 59802"
138088215	"River Wok Asian Grill"	"624 E Broadway St"	"Missoula, MT 59802"
2853666	"China Bowl"	"3445  American Way"	"Missoula, MT 59808"
53700148	"New Hong Kong Chef"	"2009  Brooks St"	"Missoula, MT 59801"
711478640	"China Garden Restaurant"	"2100  Stephens Ave, Ste 120"	"Missoula, MT 59801"
53700351	"HuHot Mongolian Grill"	"3521  Brooks St"	"Missoula, MT 59801"
1000000286392	"1873 Tavern"	"4130 N Mesa St"	"El Paso, TX 79902"
1000000057441	"9er's Hot Dogs And Hamburgers"	"901 Southmore Ave"	"Pasadena, TX 77502"
703498200	"A Hot Taqueria"	"6  Circle Way St"	"Lake Jackson, TX 77566"
141966531	"A and B American Cafe"	"8621 W Airport Blvd"	"Houston, TX 77071"
231776	"Abacus Restaurant"	"4511  Mckinney Ave"	"Dallas, TX 75205"
111169416	"Abuelo's Mexican Food Embassy"	"2901 S Capital Of Texas Hwy"	"Austin, TX 78746"
110374584	"Abuelo's Mexican Food Embassy"	"4401  82nd St"	"Lubbock, TX 79424"
62729515	"Abuelo's Mexican Food Embassy"	"4610 N Garfield St"	"Midland, TX 79705"
61409130	"Abuelo's Mexican Restaurant"	"3501 SW 45th Ave, Ste G"	"Amarillo, TX 79109"
63057247	"Abuelo's Mexican Restaurant"	"4782 S 14th St"	"Abilene, TX 79605"
896283747	"Tally Thai & Sushi"	"2037 W Pensacola St"	"Tallahassee, FL 32304"
30540758	"Tony's Cafe"	"301 S Monroe St"	"Tallahassee, FL 32301"
714513955	"Wandas Cafe Atrium"	"111 W Madison St"	"Tallahassee, FL 32399"
709390242	"V Silver Bistro"	"111 W Madison St"	"Tallahassee, FL 32399"
7113402	"Jasmine Cafe & Lounge"	"109 E College Ave"	"Tallahassee, FL 32301"
889746358	"Andrew's 228"	"228 S Adams St"	"Tallahassee, FL 32301"
889705962	"Andrew's Capital Grill & Bar"	"228 S Adams St"	"Tallahassee, FL 32301"
91654791	"Andrew's Catering"	"228 S Adams St"	"Tallahassee, FL 32301"
44334457	"Goodies Eatery"	"116 E College Ave"	"Tallahassee, FL 32301"
44482095	"Outback Steakhouse"	"4220 S Tamiami Trail"	"Venice, FL 34293"
1000000250671	"Carrabba's Italian Grill"	"1751 S. Tamiami Trail"	"Venice, FL 34293"
713056366	"Bonefish Grill"	"1681 US Highway 41 Bypass South"	"Venice, FL 34293"
44478007	"Left Coast Seafood Company"	"750  Us Highway 41 Byp N"	"Venice, FL 34285"
44482094	"Myakka River Oyster Bar"	"121  Playmore Dr"	"Venice, FL 34293"
149027473	"Fisherman's Wharf Marina Park"	"505  Tamiami Trl N"	"Venice, FL 34285"
2448584	"Captain Eddie's Family Seafood Restauran"	"107  Colonia Ln"	"Nokomis, FL 34275"
21177589	"Howards Restaurant"	"70 N Indiana ave"	"Englewood, FL 34223"
898362796	"Howards Restaurant"	"70 N Indiana Ave"	"Englewood, FL 34223"
11500771	"Rosebuds Steak & Seafood House"	"2215 S Tamiami Trl"	"Osprey, FL 34229"
153029974	"Pop's Sunset Grill"	"112  Circuit Rd"	"Nokomis, FL 34275"
713056366	"Bonefish Grill"	"1681 US Highway 41 Bypass South"	"Venice, FL"
714150078	Tullys	"102 N Water Ave"	"Gallatin, TN 37066"
5833649	"Govan Expressions"	"116 N Water Ave"	"Gallatin, TN 37066"
13407446	"The Green Lantern"	"118 N Water Ave"	"Gallatin, TN 37066"
708293719	"The Pizza Machine and Company"	"106  Public Sq"	"Gallatin, TN 37066"
690141193	"Grecians Greek & Italian Cuisine"	"122 W Franklin St"	"Gallatin, TN 37066"
707335642	"Woodys Restaurant of Gallatin"	"207 S Water Ave"	"Gallatin, TN 37066"
9719924	"North Water Cafe"	"206 N Water Ave"	"Gallatin, TN 37066"
713998653	"V C And Grill Family Restaurant"	"223 W Main St"	"Gallatin, TN 37066"
711483850	"Meals On Wheels"	"200 E Franklin St"	"Gallatin, TN"
713050715	"Butter Bean Baker and Bistro"	"112  College St"	"Gallatin, TN 37066"
895241876	"Boondocks Bar & Grill Inc"	"7943 E Us Highway 90"	"Lee, FL 32059"
689774615	Arby's	"3204 SE County Rd 255"	"Lee, FL 32059"
11143048	"Red Onion"	"3167 SE County Road 255"	"Lee, FL 32059"
81245390	"Waffle House"	"145 SE Bandit St"	"Madison, FL 32340"
703778347	McDonald's	"6375 S State Road 53"	"Madison, FL 32340"
4029170	Denny's	"6190 S State Road 53"	"Madison, FL 32340"
713961321	"Wendy's Old Fashioned Hamburgers"	"6390 S State Road 53"	"Madison, FL 32340"
715390555	"Hometown Buffet"	"7712 SW 32nd Ln"	"Jasper, FL 32052"
692058665	"Shelby's Restaurant"	"140 NE Yellow Pine Ave"	"Madison, FL 32340"
43816168	"L & W Seafood"	"592 SW Harvey Greene Dr"	"Madison, FL 32340"
29997856	Arby's	"3210 N 5th St Hwy"	"Reading, PA 19605"
88144748	Arby's	"2741 Papermill Rd"	"Wyomissing, PA 19610"
10026655	"Outback Steakhouse"	"1101 Woodland Rd"	"Wyomissing, PA 19610"
1000000286992	"Chatty Monks Brewing Company"	"610 Penn Ave"	"Reading, PA 19611"
60105231	Arby's	"2249 Lancaster Pike"	"Shillington, PA 19607"
60106026	Arby's	"4850 Penn Avenue"	"Reading, PA 19608"
1000000170079	"Panera Bread"	"4395 Perkiomen Ave"	"Reading, PA 19606"
60104060	Arby's	"4901 Perkiomen Ave"	"Reading, PA 19606"
695280095	Arby's	"807 South 4th Street"	"Hamburg, PA 19526"
708203964	"Logan's Roadhouse"	"65 Wilderness Trail"	"Hamburg, PA 19526"
710528511	"Walden Tracey"	"550624  Po Box"	"Orlando, FL 32855"
44079065	"Fanatical Natures Table"	"450 S Orange Ave, Ste 290"	"Orlando, FL 32801"
703278480	"Trustreet Properties Inc"	"450 S Orange Ave, Ste 1000"	"Orlando, FL 32801"
148887279	"National Retail Properties"	"450 S Orange Ave, Ste 900"	"Orlando, FL 32801"
1000000097378	"Orlando Sushi Catering"	"7685 E Colonial Dr"	"Orlando, FL 32807"
692650172	"Nature Table Cafe"	"300 S Orange Ave, Ste 175"	"Orlando, FL 32801"
1901748	"Boheme Restaurant"	"325 S Orange Ave"	"Orlando, FL 32801"
9478867	"Natures Table Franchise Office"	"300 S Orange Ave, Ste 1260"	"Orlando, FL 32801"
140450489	"Wildside Cafe"	"400 S Orange Ave"	"Orlando, FL 32801"
1000000190639	"Blue Bus Pub Tours"	"1015 E Marks St"	"Orlando, FL"
895605025	"Tortillas Ruby"	"142 E 6th Ave"	"Frederick, CO 80504"
712983001	"Taueria Madero"	"830  Lashley St"	"Longmont, CO 80504"
712063892	"Taqueria El Fogoncito"	"926  Main St"	"Longmont, CO 80501"
710462369	"El Taquito"	"347  Main St"	"Longmont, CO 80501"
889397183	"Antonio's, A Taste of Mexico"	"246  Main St"	"Longmont, CO 80501"
2225655	"Burrito Kitchens Enterprises"	"505  Weaver Park Rd"	"Longmont, CO 80501"
707450599	"Santa Fe Coffee & Burrito Co"	"33 S Main St"	"Longmont, CO 80501"
150487445	"Richard's On 3rd"	"1283  3rd Ave"	"Longmont, CO 80501"
896587340	"Carl's Jr. / Green Burrito"	"26  Ken Pratt Blvd"	"Longmont, CO 80501"
13758013	"Tortilla Laguna"	"1136  Francis St"	"Longmont, CO 80501"
91977463	"Leah's Korner Kafe"	"300 E Railway St"	"Coleman, MI 48618"
714109404	Jamison's	"900 NW 11th Ave"	"Portland, OR 97209"
58922935	"Daily Cafe In The Pearl"	"902 NW 13th Ave"	"Portland, OR 97209"
713596899	"Green Leaf Juice"	"810 NW 12th Ave"	"Portland, OR 97209"
888189562	"The Pink Rose"	"1300 NW Lovejoy St"	"Portland, OR 97209"
33567381	"Seres Restaurant"	"1105 NW Lovejoy St"	"Portland, OR 97209"
10458622	"Piazza Italia"	"1129 NW Johnson St"	"Portland, OR 97209"
897868426	"The Fields Bar and Grill"	"1139 NW 11th Ave"	"Portland, OR 97209"
698557594	"Chipotle Mexican Grill"	"1201 NW Lovejoy St"	"Portland, OR 97209"
694380512	"Metrovino Bistro Bar Bottle Shop"	"1139 NW 11th Ave"	"Portland, OR 97209"
709640209	"Schiffman Greg & Mary Jo"	"1030 NW Johnson St"	"Portland, OR 97209"
10026631	"Outback Steakhouse"	"1000 Division St"	"E Greenwich, RI 02818"
702531340	"Bistro Nine"	"1646  Division Rd"	"East Greenwich, RI 2818"
714176364	Applebee's	"6  Crudale Dr"	"West Warwick, RI 02893"
60414841	Applebee's	"830  Centre Of New England Blvd"	"Coventry, RI 02816"
147745174	"Cafe Fresco"	"301  Main St"	"East Greenwich, RI 2818"
702531338	"La Masseria"	"223  Main St"	"East Greenwich, RI 2818"
60426689	Applebee's	"300  Quaker Ln, Ste 3"	"Warwick, RI 02886"
714628822	"BLU On The Water"	"20  Water St"	"East Greenwich, RI 02818"
1000000145647	"On The Roch's"	"1595 Centerville Rd"	"Warwick, RI 02886"
688626102	"Gaubaukham Tai Restaurant"	"2270  Executive Dr"	"Hampton, VA 23666"
10145553	"Papa John's Pizza"	"1423 N Great Neck Rd, Ste 103"	"Virginia Beach, VA 23454"
6247500	Havana	"1423 N Great Neck Rd, Ste 100"	"Virginia Beach, VA 23454"
141299805	Stoleys	"1408 N Great Neck Rd, Ste 105"	"Virginia Beach, VA 23454"
697736623	"Chill Ice Cream Shoppe"	"1408 N Great Neck Rd"	"Virginia Beach, VA 23454"
897962366	Subway	"1408 N Great Neck Rd, Ste 106"	"Virginia Beach, VA 23454"
15983969	"Wendy's Old Fashioned Hamburgers"	"1572  Mill Dam Rd"	"Virginia Beach, VA 23454"
12953308	"Sunrise Cafe"	"1369 N Great Neck Rd"	"Virginia Beach, VA 23454"
15991351	"Taco Bell"	"1360 N Great Neck Rd"	"Virginia Beach, VA 23454"
698126500	"Oasis Cafe & Bar"	"1348 N Great Neck Rd, Ste 1314"	"Virginia Beach, VA 23454"
115001440	"The Country Store"	"19008  Tyler Foote Rd"	"Nevada City, CA 95959"
40124466	"The Old 5 Mile House"	"18851  State Highway 20"	"Nevada City, CA 95959"
701915121	"Cascade Shore General Store & Cafe"	"16552  Pasquale Rd"	"Nevada City, CA 95959"
895086744	"Casey's Place"	"234  Main St"	"Alleghany, CA 95910"
40133046	"Northridge of Nevada City"	"773  Nevada Street Ext"	"Nevada City, CA 95959"
40133041	"Sushi Q"	"238  Commercial St"	"Nevada City, CA 95959"
710123215	"Petes Pizza"	"239  Commercial St"	"Nevada City, CA 95959"
690896805	"Beach Hut Deli"	"104  Union St"	"Nevada City, CA 95959"
713680372	"Cool Runnings Grill LLC"	"104  Union St"	"Nevada City, CA 95959"
40133905	"Cafe Mekka"	"237  Commercial St"	"Nevada City, CA 95959"
8212453	"A&W Restaurant"	"140 N Main St"	"East Peoria, IL 61611"
888648779	"A&W Restaurant"	"2111  Court St"	"Pekin, IL 61554"
684132173	"Panda Express"	"105  Ferrari Ranch Rd"	"Lincoln, CA 95648"
89767849	"Shanghi Garden Lincoln"	"150  Lincoln Blvd"	"Lincoln, CA 95648"
39452378	"Panda Express"	"1200  Athens Ave"	"Lincoln, CA 95648"
156279124	"Prime Wok Express"	"6506  Lonetree Blvd"	"Rocklin, CA 95765"
704503902	"Panda Express"	"2210  Sunset Blvd, Ste 100"	"Rocklin, CA 95765"
714280591	"Mama Thai Express"	"6661  Stanford Ranch Rd"	"Rocklin, CA 95677"
74345011	Wok-On-Fime	"4789  Granite Dr"	"Rocklin, CA 95677"
10415101	"P.F. Chang's"	"1180 Galleria Blvd."	"Roseville, CA 95678"
154996347	"Panda Express"	"3981  Foothills Blvd"	"Roseville, CA 95747"
704503635	"Panda Express"	"1450  Lead Hill Blvd, Ste 170"	"Roseville, CA 95661"
691930135	Bones	"701 Grant St"	"Denver, CO 80203"
42472373	Mizuna	"225 E 7th Ave"	"Denver, CO 80203"
694692712	"Root Down"	"1600 W 33rd Ave"	"Denver, CO 80211"
68366297	"P.F. Chang's"	"101 S Green Valley Pkwy"	"Henderson, NV 89012"
155961634	"China Spice"	"2300  Paseo Verde Pkwy"	"Henderson, NV 89052"
136198003	"Panda Express"	"2300  Paseo Verde Pkwy"	"Henderson, NV 89052"
706612036	"China Garden"	"2263 N Green Valley Pkwy"	"Henderson, NV 89014"
154861508	"Panda Express"	"195 N Stephanie St"	"Henderson, NV 89074"
53931668	"Little Dumpling"	"180 S Stephanie St, Ste 150"	"Henderson, NV 89012"
53939375	"Panda Express"	"2667  Windmill Pkwy"	"Henderson, NV 89074"
707562584	"Golden Gate Chinese Restaurant"	"1654 W Warm Springs Rd"	"Henderson, NV 89014"
714497681	"New York Chinese Restaurant"	"655 S Green Valley Pkwy"	"Henderson, NV 89052"
53933006	"Cook On Wok 3"	"390 N Stephanie St, Ste 101"	"Henderson, NV 89014"
381281	"Vestal Central School District Administr"	"201  Main St"	"Vestal, NY 13850"
2100784	"The Vestal Diner"	"168  Vestal Pkwy E"	"Vestal, NY 13850"
55326106	"Vestal Bakery & Deli"	"176  Vestal Pkwy E"	"Vestal, NY 13850"
2860331	"China Wok Vestal Park"	"4700  Vestal Pkwy E"	"Vestal, NY 13850"
90882523	"Champions Bar & Grill"	"111 W 2nd St"	"Ogallala, NE 69153"
53851524	"The Lamp Stand Inc"	"112 N Spruce St"	"Ogallala, NE 69153"
10306924	"Peking Chinese Restaurant"	"112 E A St"	"Ogallala, NE 69153"
683743562	"Homemade Heaven"	"12 N Spruce St"	"Ogallala, NE 69153"
714130581	"Silver Spatula LLC"	"302 E 1st St"	"Ogallala, NE 69153"
133411039	"Golden Village"	"405 E 1st St"	"Ogallala, NE 69153"
5426015	"Front Street Steak House"	"519 E 1st St"	"Ogallala, NE 69153"
10530131	"Pizza Hut"	"516 E 1st St"	"Ogallala, NE 69153"
704278584	"Taco John's"	"620 E 1st St"	"Ogallala, NE 69153"
711554845	"Open Range Grill"	"1108 N Spruce St"	"Ogallala, NE 69153"
147868075	"Mi Bella Colombia"	"4512  Bergenline Ave, Ste A"	"Union City, NJ 07087"
9664803	"Noches De Colombia"	"4329  Bergenline Ave"	"Union City, NJ 07087"
710847924	"A Little Bit Of Cuba Dos"	"2 E Main St"	"Freehold, NJ 07728"
695579415	"A Little Bit of Cuba"	"420  Mounts Corner Dr"	"Freehold, NJ 07728"
711536104	"Cuba Bakery II"	"847  Elizabeth Ave"	"Elizabeth, NJ 07201"
66091358	"Cuba Libre Restaurant & Rum Bar"	"2801  Pacific Ave"	"Atlantic City, NJ 08401"
4590961	"El Sol De Cuba Restaurant"	"161 Passaic St"	"Passaic, NJ 07055"
160327609	"My Cuban Rose"	"625 N Michigan Ave"	"Kenilworth, NJ 7033"
706426990	"Barefoot Seafood"	"1017  Sophia St"	"Fredericksburg, VA 22401"
683950285	"Olde Towne Steak & Seafood"	"1609  Princess Anne St"	"Fredericksburg, VA 22401"
686198119	"Long John Silver's"	"1699  Carl D Silver Pkwy"	"Fredericksburg, VA"
1917667	"Bonefish Grill"	"1779 Carl D Silver Parkway"	"Fredericksburg, VA"
7229781	"Joe's Crab Shack"	"2805  Plank Rd"	"Fredericksburg, VA"
63498920	"Charlies Crab House"	"633  White Oak Rd"	"Fredericksburg, VA 22405"
153739454	"Taqueria El Taco To Go"	"8346 S Pulaski Rd"	"Chicago, IL 60652"
692014772	"Residence Inn Chicago Midway Airport"	"6638 South Cicero Avenue"	"Bedford Park, IL 60638"
712139439	Stacked	"5273 W 95th St"	"Oak Lawn, IL 60453"
91799671	"Taqueria Atotonilco"	"5656 S Kedzie Ave"	"Chicago, IL 60629"
152308068	"Niko's Breakfast Club"	"4002 W 111th St"	"Oak Lawn, IL 60453"
47937351	"Bakers Square"	"4839 West 111th Street"	"Alsip, IL 60803"
61155128	"Wendy's Old Fashioned Hamburgers"	"2904  Knoxville Center Dr"	"Knoxville, TN 37924"
889130822	Wendy's	"3000 N Broadway St"	"Knoxville, TN 37917"
61305245	"Wendy's Old Fashioned Hamburgers"	"425 E Emory Rd"	"Powell, TN 37849"
14713471	"Wendy's Old Fashioned Hamburgers"	"6201  Asheville Hwy"	"Knoxville, TN 37924"
713960999	Wendy's	"300O N Broadway St"	"Knoxville, TN 37917"
86602119	"Wendy's Old Fashioned Hamburgers"	"6650  Clinton Hwy"	"Knoxville, TN 37912"
61149104	"Wendy's Old Fashioned Hamburgers"	"4407  Western Ave"	"Knoxville, TN 37921"
14717062	"Wendy's Old Fashioned Hamburgers"	"1816  Cumberland Ave"	"Knoxville, TN 37916"
14717096	"Wendy's Old Fashioned Hamburgers"	"2401  Chapman Hwy"	"Knoxville, TN 37920"
690053874	"Yamato Japanese & Thai Cuisine"	"1039 N Madison Blvd"	"Roxboro, NC 27573"
714774154	"Jimmys Famous Hot Dogs"	"1039 N Madison Blvd"	"Roxboro, NC 27573"
697477041	"Budget's Internet Cafe"	"1033 N Madison Blvd"	"Roxboro, NC 27573"
715887951	"Cutting Edge Pizza"	"910 N Madison Blvd"	"Roxboro, NC 27573"
714851032	"Little Caesars Pizza"	"910 N Madison Blvd"	"Roxboro, NC 27573"
57115618	"Torero's Mexican Restaurant III"	"904 N Madison Blvd"	"Roxboro, NC 27573"
692520890	"Golden Grill Asian Bistro"	"813 N Madison Blvd"	"Roxboro, NC 27573"
57115615	Subway	"822 N Madison Blvd"	"Roxboro, NC 27573"
57115415	"Wendy's Old Fashioned Hamburgers"	"735 N Madison Blvd"	"Roxboro, NC 27573"
57115403	McDonald's	"737 N Madison Blvd"	"Roxboro, NC 27573"
136681020	"Ruby Tuesday"	"1936  Cedar Creek Rd"	"Fayetteville, NC 28312"
134317905	"Ruby Tuesday"	"1870  Owen Dr"	"Fayetteville, NC 28304"
78186136	"Ruby Tuesday"	"3660  Ramsey St"	"Fayetteville, NC 28311"
895412234	"Ruby Tuesday"	"1812  Skibo Rd"	"Fayetteville, NC 28303"
144449119	"Ruby Tuesday"	"215 S Bragg Blvd"	"Spring Lake, NC 28390"
57105664	"Ruby Tuesday"	"5005  Fayetteville Rd"	"Lumberton, NC 28358"
141987822	"Ruby Tuesday"	"1118  Sunset Ave"	"Clinton, NC 28328"
704000460	"Alma De Cuba"	"94 Christopher St"	"New York, NY 10014"
55616747	"Cuba Cafe"	"200 8th Ave"	"New York, NY 10011"
27167571	"Agozar Cuban Bistro Bar"	"324 Bowery"	"New York, NY 10012"
156467591	"Candela Candela"	"92 2nd Ave"	"New York, NY 10003"
56457663	"Victor's Cafe"	"236 W 52nd St, Frnt 1"	"New York, NY 10019"
160949679	"Cafe Cortadito"	"210 E 3rd St"	"New York, NY 10009"
52973376	"Old Tyme Restaurant On The Square"	"609 S Baker St"	"Mountain Home, AR 72653"
698017862	"Me On The Square"	"4 E 7th St"	"Mountain Home, AR 72653"
895514425	"Parmanos, LLC"	"12 E 7th St"	"Mountain Home, AR 72653"
712511104	"Nima's Pizza & More Inc"	"12 E 7th St"	"Mountain Home, AR 72653"
1431283	"8th Street Cafe & Bakery"	"16 E 8th St"	"Mountain Home, AR 72653"
706729164	"Reel Em In Catfish"	"407 S Main St, Ste 5"	"Mountain Home, AR 72653"
697270937	"Ta Da's Cafe"	"412 E 6th St"	"Mountain Home, AR 72653"
13781418	"Town & Country Discount Foods"	"216 E 9th St"	"Mountain Home, AR 72653"
704879920	"Da Back Yard"	"300 E 9th St"	"Mountain Home, AR 72653"
895654520	"Mr Leo's Italian Foods"	"148 S Baker St"	"Mountain Home, AR 72653"
895596232	"China Garden"	"1648 W State St"	"Baden, PA 15005"
2860198	"China Wok"	"1128  7th Ave"	"Beaver Falls, PA 15010"
59079888	"New Ni's Wok"	"703  Merchant St"	"Ambridge, PA 15003"
2855593	"China Garden"	"1171  Freedom Rd"	"Cranberry Township, PA 16066"
702924567	"Great Wall Chinese Restaurant"	"814  Midland Ave"	"Midland, PA 15059"
683975941	"Great Wall Chinese Restaurant"	"14 W Midland Ave"	"Midland, PA 15059"
696042079	"Oriental Express"	"2600  Brandt School Rd"	"Wexford, PA 15090"
37533577	"Oriental Express"	"2610  Brandt School Rd"	"Wexford, PA 15090"
142812977	"Taste of China"	"427  Lawrence Ave"	"Ellwood City, PA 16117"
59105739	"Hunan Wok"	"452 E College Ave"	"State College, PA 16801"
709932326	"China Dragon"	"147 S Allen St"	"State College, PA 16801"
896871055	"Panda Express"	"7  Hub"	"University Park, PA 16802"
715928077	"Golden Wok Chinese Restaurant"	"322 W College Ave"	"State College, PA 16801"
59105602	"Golden Wok Chinese Restaurant"	"332 W College Ave"	"State College, PA 16801"
2859861	"China Wok Chinese Restaurant"	"279  Northland Ctr"	"State College, PA 16803"
1594914	"Bellefonte Wok Chinese Restaurant"	"111 S Allegheny St"	"Bellefonte, PA 16823"
59782499	"Hong KONG Chinese Restaurant"	"224 N Logan Blvd, Ste 400"	"Burnham, PA 17009"
2858678	"China Garden Buffet"	"112  Electric Ave"	"Lewistown, PA 17044"
59783578	"China House Resturant"	"19 E Market St"	"Lewistown, PA 17044"
53543335	"El Puente Mexican Restaurant"	"312 N Massey Blvd"	"Nixa, MO 65714"
53543337	"La Fiesta Mexican Restaurant"	"562 W Mount Vernon St"	"Nixa, MO 65714"
53543331	"Taco Bell"	"507 W Mount Vernon St"	"Nixa, MO"
59886410	"Brasil's Restaurant & Nightspot"	"112  Chestnut St"	"Philadelphia, PA 19106"
692618434	"Casa Brasil Bbq"	"6222  Bustleton Ave"	"Philadelphia, PA 19149"
714176896	"Wendy's Old Fashioned Hamburgers"	"69  Long Pond Rd"	"Plymouth, MA 02360"
76842418	"Wendy's Old Fashioned Hamburgers"	"554  Iyannough Rd"	"Hyannis, MA 02601"
685661275	"Wendy's Old Fashioned Hamburgers"	"45  Commerce Way"	"Plymouth, MA 02360"
14717317	"Wendy's Old Fashioned Hamburgers"	"7  Fairhaven Commons Way"	"Fairhaven, MA 02719"
898453429	Wendy's	"Alden Rd, # 7"	"Fairhaven, MA 02719"
707228071	"Wendy's Old Fashioned Hamburgers"	"1095  Kings Hwy"	"New Bedford, MA 02745"
51140355	Wendy's	"1001  Kings Hwy"	"New Bedford, MA 02745"
898453431	Wendy's	"Dartmouth 449 State Rd"	"N Dartmouth, MA"
889569757	"Thrashers French Fries"	"401  Atlantic Ave"	"Ocean City, MD 21842"
702453667	Hooters	"501  Atlantic Ave"	"Ocean City, MD"
713613847	"Oc Cafe"	"401  Atlantic Ave"	"Ocean City, MD 21842"
699263464	"Shenanigan's Irish Pub & Seafood House"	"309  Atlantic Ave"	"Ocean City, MD 21842"
5205731	"Flavors Of Italy"	"513  Atlantic Ave"	"Ocean City, MD 21842"
17535735	"Thrashers French Fries"	"401 S Atlantic Ave"	"Ocean City, MD 21842"
50442833	"Boog's Barbeque"	"401 S Atlantic Ave, Ste A"	"Ocean City, MD 21842"
1183312	"Atlantic Stand"	"424 S Atlantic Ave"	"Ocean City, MD 21842"
50435972	"Caruso Pizza"	"420 S Atlantic Ave"	"Ocean City, MD 21842"
889670732	Subway	"218 N Baltimore Ave"	"Ocean City, MD"
41907958	"Wahoo's Fish Taco"	"24230  Valencia Blvd"	"Valencia, CA 91355"
112265915	"The Social"	"23329  Lyons Ave, Ste A"	"Valencia, CA 91355"
42200411	"Mr Fish & Chips"	"3977  Cochran St"	"Simi Valley, CA 93063"
6174390	"Harbor Fish & Chips Restaurant"	"1543 E Los Angeles Ave"	"Simi Valley, CA 93065"
9742697	"Northridge Fish & Chips"	"10336 1/2  Reseda Blvd"	"Porter Ranch, CA 91326"
40777536	"H Salt Fish & Chips"	"1017  Truman St"	"San Fernando, CA 91340"
1000000107895	"Bonefish Grill"	"9301 North Tampa Avenue"	"Northridge, CA 91324"
1513478	"Bayshore Seafood Market"	"11936  Foothill Blvd"	"Sylmar, CA 91342"
40775531	"H Salt Fish & Chips"	"18054  Saticoy St"	"Reseda, CA 91335"
683666671	"Morton's The Steakhouse"	"6250  Canoga Ave"	"Woodland Hills, CA 91367"
715264789	Subway	"1601  Wiley Lewis Rd"	"Greensboro, NC 27406"
